@relation 148141-regression.txt

@attribute dissim numeric
@attribute el0 numeric
@attribute el1 numeric
@attribute el2 numeric
@attribute el3 numeric
@attribute el4 numeric
@attribute el5 numeric
@attribute el6 numeric
@attribute el7 numeric
@attribute el8 numeric
@attribute el9 numeric
@attribute el10 numeric
@attribute el11 numeric
@attribute el12 numeric
@attribute el13 numeric
@attribute el14 numeric
@attribute el15 numeric
@attribute max_el numeric
@attribute diff numeric
@attribute diffplus numeric
@attribute diffminus numeric
@attribute std numeric
@attribute diff/std**0.2 numeric
@attribute diff/std**0.6 numeric
@attribute diff/std**1 numeric
@attribute diff/std**1.4 numeric
@attribute diff/std**2 numeric
@attribute maxmiddle numeric
@attribute similarwindow_4.0 numeric
@attribute similarwindow_4.1 numeric
@attribute similarwindow_4.2 numeric
@attribute similarwindow_4.3 numeric
@attribute stat0 numeric
@attribute stat1 numeric
@attribute stat2 numeric
@attribute stat3 numeric
@attribute stat4 numeric
@attribute stat5 numeric
@attribute stat6 numeric
@attribute stat7 numeric
@attribute stat8 numeric
@attribute stat9 numeric
@attribute stat10 numeric
@attribute stat11 numeric
@attribute stat12 numeric
@attribute stat13 numeric
@attribute stat14 numeric
@attribute stat15 numeric
@attribute stat16 numeric
@attribute stat17 numeric
@attribute stat18 numeric
@attribute stat19 numeric
@attribute stat20 numeric
@attribute stat21 numeric
@attribute stat22 numeric
@attribute stat23 numeric
@attribute stat24 numeric
@attribute stat25 numeric
@attribute stat26 numeric
@attribute stat27 numeric
@attribute stat28 numeric
@attribute stat29 numeric
@attribute stat30 numeric
@attribute stat31 numeric
@attribute stat32 numeric
@attribute stat33 numeric
@attribute stat34 numeric
@attribute stat35 numeric
@attribute stat36 numeric
@attribute stat37 numeric
@attribute stat38 numeric
@attribute stat39 numeric
@attribute stat40 numeric
@attribute stat41 numeric
@attribute stat42 numeric
@attribute stat43 numeric
@attribute stat44 numeric
@attribute class numeric

@data
0.018581,0.11508,0.10651,0.08402,0.052425,0.16654,0.17074,0.24207,0.28505,0.30885,0.29719,0.28792,0.18338,0.012123,0.002531,0.005105,0.009137,0.30885,0.28558,0.13677,-0.1488,0.06347,0.31222,0.37318,0.44296,0.51521,0.56792,0.32812,0.063081,0.85307,1.2059,1.3715,0.059704,0.054925,0.045875,0.044047,0.088969,0.080608,0.12847,0.14937,0.16427,0.16092,0.15812,0.1007,0.007368,0.001881,0.001746,0.003629,0.24016,0.29266,0.27284,0.27676,0.14031,0.11382,-0.094693,-0.13088,0.13223,0.14046,0.14056,0.13219,0.13774,0.11595,0.099725,0.099851,-0.11769,-0.097291,0.10936,0.12116,-0.005684,-0.12884,0.059031,-0.014599,-0.034062,-0.039491,-0.023554,-0.040085,2.0415,339.5
0.009986,0.26219,0.16197,0.066364,0.073422,0.051486,0.090921,0.10511,0.14436,0.073727,0.076859,0.083977,0.009687,0.005822,0.010865,0.007021,0.009564,0.26219,0.048427,0.01743,-0.030997,0.025519,0.063506,0.10891,0.18261,0.28009,0.29328,0.71875,0.17581,0.37538,0.389,0.33427,0.12606,0.069529,0.034712,0.013241,0.014376,0.034398,0.016072,0.076563,0.04049,0.040753,0.046514,0.009178,0.00106,0.004241,0.002505,0.002823,0.19926,0.20849,0.2458,0.21879,0.12936,0.1363,0.14142,0.076065,0.12276,-0.040382,-0.13057,0.14133,0.099702,-0.059445,-0.047247,-0.14127,0.14142,0.13438,-0.1371,0.078872,-0.082318,-0.060426,0.10825,0.013622,-0.045385,-0.043925,-0.009187,-0.023522,1.7815,273.5
0.019064,0.070022,0.05347,0.056787,0.059696,0.14543,0.2546,0.34029,0.32429,0.29523,0.24794,0.15172,0.10741,0.009827,0.006673,0.005817,0.009702,0.34029,0.26639,0.14971,-0.11668,0.062647,0.292,0.35083,0.41854,0.48905,0.54093,0.34375,0.1186,0.86913,0.92507,1.152,0.024314,0.034395,0.02283,0.015518,0.077275,0.13902,0.18803,0.18621,0.16262,0.13296,0.071839,0.057139,0.002582,0.00299,0.000788,0.006922,0.23535,0.30048,0.23185,0.26503,-0.13525,-0.001667,-0.047665,0.13531,0.13899,0.10621,0.092934,0.053829,0.096358,0.12757,0.068217,0.13754,0.14025,-0.006138,0.013928,-0.083051,0.23501,0.007942,0.11044,0.11712,0.050831,-0.043521,0.006176,-0.013751,1.9896,409.5
0.021154,0.040181,0.10963,0.12886,0.16873,0.083203,0.3532,0.4871,0.52322,0.34314,0.13137,0.12622,0.012771,0.020575,0.015923,0.014171,0.013251,0.52322,0.31876,0.16314,-0.15561,0.064264,0.34763,0.41345,0.48841,0.56558,0.62137,0.29688,0.091872,0.49559,0.56586,0.63844,0.014174,0.064964,0.030013,0.072883,0.047158,0.18834,0.26123,0.27814,0.1826,0.069674,0.069264,0.003847,0.007183,0.008785,0.008678,0.007501,0.14424,0.31354,0.16413,0.23262,-0.066366,-0.13548,0.14095,-0.078999,0.066431,0.13454,0.1275,0.1384,0.13709,0.14136,0.1006,0.06276,0.043887,0.09453,-0.027465,-0.072653,0.093685,0.16938,0.14769,0.29095,-0.043302,-0.020569,-0.025782,0.061615,1.7942,223.5
0.014974,0.028128,0.13382,0.14687,0.22918,0.084671,0.32432,0.43417,0.52274,0.34794,0.13131,0.16546,0.00685,0.016384,0.01618,0.017326,0.015883,0.52274,0.05332,0.011922,-0.041399,0.052262,0.0606,0.078242,0.10011,0.1245,0.1429,0.82812,0.068507,0.18082,0.24803,0.27824,0.004592,0.061052,0.054008,0.14897,0.031937,0.051981,0.0491,0.082982,0.055078,0.018139,0.035081,0.00457,0.003149,0.004799,0.009544,0.00632,0.19321,0.17849,0.14307,0.17508,-0.12578,0.074999,-0.051973,-0.080735,-0.095009,0.074261,0.13569,0.12453,0.05193,0.14141,-0.003393,-0.073939,-0.061035,0.11074,0.0234,-0.12046,0.13099,0.21854,0.16788,0.18746,-0.034893,0.008538,-0.015073,-0.007977,1.8626,480.5
0.019753,0.097567,0.041759,0.052287,0.085706,0.04665,0.17565,0.29208,0.37416,0.40219,0.33301,0.2383,0.020809,0.026634,0.025508,0.026519,0.016122,0.40219,0.27719,0.15937,-0.11782,0.065683,0.30098,0.35489,0.41569,0.47767,0.5216,0.35938,0.095829,0.56533,0.66177,0.65068,0.054728,0.018625,0.03023,0.022757,0.025056,0.098212,0.16846,0.21724,0.22105,0.18438,0.13421,0.007095,0.008114,0.007438,0.008136,0.001154,0.18867,0.34654,0.22915,0.27137,-0.14141,0.026817,-0.076696,-0.064104,0.12563,0.080296,0.04964,0.043564,0.098834,0.090703,0.072808,-0.14116,0.038262,-0.10268,-0.13968,-0.01475,0.011056,0.081081,0.04696,0.13956,-0.05282,-0.044478,-0.050205,-0.013021,2.0103,393.5
0.022562,0.39326,0.41732,0.35463,0.36423,0.285,0.35481,0.30176,0.29464,0.21913,0.091833,0.19509,0.003791,0.011165,0.007907,0.007721,0.005371,0.41732,0.04106,0.039631,-0.001429,0.05704,0.045857,0.057187,0.070744,0.085401,0.096531,0.78125,0.13746,0.27361,0.45984,0.49069,0.16776,0.18024,0.14915,0.15519,0.13115,0.16808,0.10629,0.13134,0.088199,0.031056,0.082891,0.001421,0.006792,0.001233,0.004297,0.002852,0.12403,0.1496,0.26876,0.21001,0.093795,0.14141,0.11624,0.11735,0.13186,0.092715,0.12941,0.077414,0.13791,0.13996,0.091463,0.02474,0.004991,-0.043186,0.13886,0.13971,0.095829,0.063198,0.003704,0.16625,-0.027611,-0.031296,-0.04252,0.000201,1.9761,280
0.008448,0.017315,0.031324,0.069895,0.067506,0.097776,0.068358,0.10496,0.16921,0.16396,0.11188,0.022914,0.005169,0.009949,0.011045,0.011104,0.011421,0.16921,0.10181,0.036374,-0.065433,0.024265,0.13486,0.23592,0.40296,0.62524,0.64079,0.39062,0.081105,0.55512,0.619,0.67217,0.005226,0.015468,0.038269,0.022822,0.042258,0.055186,0.071142,0.094782,0.088518,0.062018,0.01735,0.002041,0.000593,0.005048,0.005894,0.001736,0.26877,0.27909,0.26739,0.2731,0.11106,0.13478,0.12165,0.11517,0.058884,-0.11834,-0.061017,0.078416,0.11941,0.089458,-0.1028,-0.11596,-0.13663,0.053314,0.14035,0.13492,0.24697,0.20264,0.33747,0.25799,0.03043,0.011852,0.065183,0.031168,1.7359,138
0.011315,0.065363,0.034,0.034972,0.10976,0.061888,0.22823,0.24329,0.25895,0.20438,0.068202,0.067108,0.006314,0.010308,0.006594,0.012435,0.005468,0.25895,0.18062,0.10348,-0.077141,0.033819,0.22391,0.34353,0.51873,0.73929,0.84254,0.34375,0.23009,0.49714,0.53936,0.63084,0.039333,0.013557,0.015051,0.05922,0.032919,0.12748,0.12987,0.13936,0.10976,0.036888,0.040517,0.000392,0.004743,0.003743,0.007829,0.002269,0.20982,0.27802,0.22669,0.24366,-0.042273,0.034243,0.026435,0.12015,0.13767,0.081337,0.13314,0.12323,0.12581,0.11728,-0.080389,-0.077837,-0.001105,-0.075084,-0.019304,-0.1411,0.43733,0.20053,0.37955,0.31973,0.16077,0.001925,0.12399,0.068612,1.6541,184.5
0.008183,0.0313,0.051855,0.06718,0.061097,0.052268,0.091233,0.077575,0.16567,0.12647,0.0357,0.020155,0.014166,0.011249,0.010561,0.005103,0.008923,0.16567,0.099844,0.042142,-0.057702,0.03001,0.12676,0.2039,0.32197,0.47421,0.52533,0.42188,0.088675,0.39743,0.51055,0.61736,0.016792,0.032583,0.036505,0.033659,0.022452,0.049288,0.040005,0.089782,0.070322,0.013911,0.002139,0.004718,0.003396,0.004937,0.000636,0.003777,0.26108,0.28525,0.25239,0.26767,0.12707,-0.14142,0.11181,0.096214,-0.054922,0.11864,0.11293,0.11496,0.086105,-0.03484,-0.070361,-0.077546,0.041973,0.1309,0.13479,0.11307,0.23326,0.15861,0.27072,0.21746,0.023293,-0.008453,0.04569,0.015741,1.7042,499.5
0.0103,0.083337,0.050881,0.13537,0.26864,0.18595,0.097782,0.064412,0.078735,0.10336,0.09451,0.064714,0.009514,0.012468,0.003428,0.003788,0.007697,0.26864,0.15122,0.081327,-0.069896,0.03198,0.18957,0.29736,0.45853,0.66383,0.74763,0.42188,0.2002,0.50415,0.58163,0.81356,0.032092,0.015967,0.077505,0.14946,0.099483,0.052209,0.03988,0.043024,0.059437,0.05415,0.018527,0.001333,0.005985,0.001461,0.00175,0.002237,0.26549,0.31637,0.27918,0.28977,0.013039,-0.078715,0.056571,0.085511,0.13045,0.13292,-0.007899,0.10536,0.052438,0.055887,-0.13422,-0.081741,-0.013176,-0.048787,0.13835,0.13074,0.12264,0.041841,0.098052,0.089339,-0.014253,-0.04407,-0.032629,-0.032446,2.0731,363
0.009216,0.085835,0.11432,0.075909,0.057486,0.041658,0.15573,0.17349,0.18823,0.068167,0.048017,0.020863,0.002689,0.005527,0.008975,0.004007,0.008422,0.18823,0.10545,0.058339,-0.047109,0.031152,0.13288,0.21061,0.32796,0.47822,0.53514,0.35938,0.11688,0.5677,0.60099,0.67737,0.031407,0.049721,0.037697,0.03327,0.0222,0.091326,0.094845,0.10058,0.036984,0.025846,0.002949,0.001863,0.003182,0.004779,0.00128,0.002111,0.24471,0.25013,0.2675,0.25518,0.14024,0.13096,-0.14142,0.046468,0.13533,0.034694,0.10481,0.13189,0.11362,0.123,-0.14094,-0.11486,0.075818,0.13616,-0.12876,-0.074687,0.29109,0.16434,0.28206,0.24594,0.038337,-0.006631,0.033564,0.020182,1.7215,311
0.011541,0.039806,0.094388,0.16256,0.12898,0.16631,0.16558,0.18658,0.24242,0.17806,0.071741,0.1186,0.003036,0.00972,0.020831,0.007976,0.009871,0.24242,0.20607,0.12649,-0.07958,0.035439,0.25309,0.38116,0.56551,0.79516,0.91345,0.28125,0.055289,0.63028,0.69801,0.79611,0.008097,0.07085,0.10522,0.070982,0.093384,0.096365,0.099669,0.13142,0.09752,0.038049,0.063987,0.001465,0.002475,0.005959,0.00364,0.003136,0.2584,0.31658,0.2899,0.29377,0.07406,-0.14085,-0.089173,0.03445,0.075902,0.041446,0.13233,0.11457,0.10279,0.14132,0.12023,-0.07901,0.1322,0.13471,-0.050611,0.13375,0.15368,-0.036494,0.0773,0.061038,0.005385,-0.049524,-0.030677,-0.035653,2.0442,342
0.017878,0.039405,0.05056,0.051506,0.021124,0.057004,0.062255,0.21851,0.3528,0.30144,0.36552,0.38464,0.04252,0.014994,0.009182,0.004979,0.00905,0.38464,0.25517,0.11364,-0.14153,0.052334,0.28993,0.37412,0.47844,0.59474,0.68248,0.35938,0.11267,0.50594,0.56006,0.65155,0.020391,0.027056,0.016803,0.016133,0.027623,0.033332,0.12042,0.19212,0.16861,0.1946,0.2276,0.012394,0.006676,0.001872,0.0077,0.00238,0.20623,0.3395,0.15399,0.25313,0.13536,-0.006256,0.047352,-0.10521,-0.11719,-0.11146,0.095822,0.10927,0.079905,0.13649,0.026981,-0.13997,0.089041,-0.052198,-0.13336,-0.12805,0.17017,0.16981,0.14314,0.26684,-0.02834,-0.030738,-0.013497,0.03004,1.7977,452.5
0.015471,0.035867,0.0231,0.025975,0.11353,0.27455,0.30781,0.27545,0.30889,0.30654,0.23268,0.15723,0.013041,0.010903,0.005555,0.013508,0.004339,0.30889,0.28389,0.13063,-0.15325,0.049812,0.32575,0.42867,0.5587,0.70609,0.81548,0.26562,0.05993,0.8943,0.93745,0.89292,0.016195,0.010857,0.005424,0.062658,0.14656,0.16344,0.14857,0.16679,0.16625,0.13084,0.092616,0.0072,0.007301,0.002017,0.007522,0.001584,0.22109,0.3531,0.20577,0.2764,-0.12471,0.088482,0.12387,0.094193,0.13319,0.13986,0.12053,0.11928,0.11405,0.074365,0.030836,0.11695,-0.11567,-0.14141,0.050405,0.058296,0.014153,0.054636,0.052152,0.11987,-0.053379,-0.05276,-0.040498,-0.023416,2.0157,412
0.014904,0.040885,0.06453,0.095191,0.39416,0.23254,0.31597,0.19992,0.25002,0.07101,0.063832,0.082396,0.006644,0.009599,0.00785,0.008669,0.016402,0.39416,0.24381,0.12398,-0.11983,0.048233,0.28157,0.3753,0.49522,0.63256,0.73295,0.32812,0.13181,0.57353,0.69934,0.82427,0.019901,0.03414,0.051437,0.20953,0.12772,0.16927,0.10631,0.13261,0.037676,0.034405,0.044475,0.002301,0.001799,0.00112,0.005038,0.005108,0.20923,0.29341,0.21586,0.24875,-0.12654,-0.084843,0.11838,0.13846,0.099575,0.12882,0.13794,0.14125,0.14084,0.1214,0.11967,-0.14068,0.057129,-0.093266,-0.11267,0.13452,0.30975,0.15832,0.28505,0.25327,0.061916,-0.015924,0.042105,0.025019,1.7875,818
0.010957,0.031356,0.034953,0.044468,0.10914,0.12096,0.20327,0.27347,0.20758,0.1231,0.13987,0.055386,0.004919,0.014087,0.008396,0.005676,0.003802,0.27347,0.18504,0.096097,-0.088945,0.034874,0.22799,0.34556,0.5158,0.72866,0.83494,0.3125,0.23667,0.63109,0.5727,0.67025,0.005208,0.019268,0.021737,0.065646,0.064684,0.11075,0.1577,0.11067,0.065422,0.074327,0.029968,0.001201,0.003648,0.004586,0.001668,0.001291,0.27396,0.31396,0.27757,0.29231,0.10884,0.095493,-0.10787,0.013702,0.13098,0.10865,0.04984,0.13472,0.1387,0.13889,0.11683,0.046764,0.11527,0.10589,0.14042,-0.036197,0.13609,0.002809,0.124,0.085464,-0.009888,-0.045103,-0.015096,-0.029673,1.9236,363
0.012589,0.044312,0.22128,0.44744,0.18848,0.040872,0.011261,0.011206,0.009442,0.008886,0.004621,0.012637,0.01207,0.034322,0.02113,0.034804,0.013714,0.44744,0.11956,0.053164,-0.066394,0.031052,0.15076,0.23925,0.37301,0.54438,0.60868,0.32812,0.044645,0.17948,0.19593,0.17944,0.023514,0.072329,0.20403,0.10001,0.021688,0.00311,0.005993,0.005639,0.00411,0.002053,0.005879,0.006937,0.000912,0.012043,0.018726,0.006235,0.13489,0.21993,0.097908,0.16169,0.14066,0.039391,0.08726,0.14077,0.1407,-0.14128,0.13089,0.019301,-0.017071,-0.061987,0.11375,0.012156,-0.1145,0.1061,0.12353,-0.10358,0.49732,0.49065,0.43625,0.60573,0.1879,0.18188,0.15211,0.34383,1.1439,280.5
0.023891,0.050304,0.096538,0.2022,0.10231,0.10187,0.45228,0.41277,0.29577,0.51186,0.50316,0.019181,0.017857,0.021825,0.044488,0.027606,0.03543,0.51186,0.38519,0.19742,-0.18777,0.076835,0.40536,0.44908,0.49488,0.53752,0.55795,0.23438,0.046755,0.32276,0.35371,0.37218,0.01888,0.051231,0.10769,0.055531,0.046468,0.23988,0.22015,0.16949,0.27198,0.25799,0.010492,0.002704,0.00945,0.028814,0.005644,0.00947,0.11228,0.30697,0.11367,0.21919,-0.11319,0.14058,0.13605,0.11316,0.13924,0.14132,0.13425,0.055752,0.13896,0.12993,0.1042,0.019415,0.13725,-0.036858,0.13812,0.061502,0.1215,0.15174,0.093235,0.35548,-0.044499,-0.033443,-0.042162,0.088463,1.5056,286
0.010429,0.048932,0.13803,0.19512,0.35102,0.0239,0.047689,0.036752,0.024681,0.027567,0.034127,0.022479,0.02939,0.046184,0.044166,0.011414,0.027128,0.35102,0.087574,0.038368,-0.049205,0.031511,0.11011,0.17372,0.26936,0.39155,0.43942,0.57812,0.096523,0.21956,0.25438,0.26649,0.010288,0.025401,0.091033,0.14917,0.010125,0.017341,0.018989,0.011498,0.006274,0.020817,0.008549,0.012271,0.015116,0.015945,0.002535,0.011882,0.15877,0.21335,0.14204,0.17507,-0.007721,-0.099008,0.12372,0.10179,-0.11333,-0.094007,-0.039187,-0.000527,-0.00329,0.002902,-0.13919,0.10978,-0.11501,0.1333,-0.072436,-0.00125,0.28945,0.38244,0.26488,0.37282,0.038073,0.10104,0.022924,0.11665,1.5395,36
0.017727,0.036855,0.068242,0.031407,0.1421,0.18341,0.24002,0.32641,0.32622,0.34257,0.33288,0.20626,0.034904,0.016085,0.01944,0.006771,0.00712,0.34257,0.31417,0.1867,-0.12747,0.059785,0.3476,0.42546,0.51685,0.61387,0.68682,0.21875,0.094537,0.64548,0.8398,1.2447,0.017744,0.036235,0.018191,0.086623,0.10775,0.12747,0.18117,0.18139,0.19535,0.1929,0.11447,0.009231,0.009165,0.003058,0.001998,0.00324,0.18063,0.34886,0.23114,0.27422,-0.069212,0.13989,0.045752,0.003404,0.033168,0.13963,0.088116,0.086141,0.060442,0.045312,0.088162,0.007563,0.061211,-0.12779,-0.12824,-0.005764,-0.077888,0.003693,-0.034261,0.075092,-0.048263,-0.050193,-0.047312,-0.023358,1.9508,337.5
0.012785,0.035321,0.058043,0.13565,0.15352,0.16299,0.2023,0.27045,0.13853,0.10718,0.10978,0.10113,0.033353,0.017787,0.022888,0.009998,0.006244,0.27045,0.18879,0.07459,-0.1142,0.03891,0.22759,0.3303,0.47305,0.64686,0.75097,0.4375,0.21328,0.327,0.35212,0.81371,0.019192,0.018612,0.071961,0.081675,0.086738,0.10958,0.15124,0.081438,0.049468,0.082996,0.09155,0.010639,0.013757,0.012794,0.002797,0.000965,0.2441,0.29386,0.20152,0.25359,-0.11435,-0.10524,0.14101,0.13739,0.13708,0.11549,0.080107,0.032595,0.039745,-0.13846,-0.13481,-0.082183,-0.13935,0.080571,0.021219,-0.032885,-0.021548,-0.020915,-0.070687,0.003013,-0.044399,-0.039742,-0.044924,-0.03363,2.0135,399.5
0.017149,0.060546,0.099539,0.075303,0.098297,0.11067,0.16217,0.2615,0.3839,0.34452,0.36795,0.25985,0.030995,0.059366,0.022865,0.028051,0.013854,0.3839,0.28434,0.16081,-0.12353,0.055874,0.31888,0.40094,0.49996,0.60783,0.68984,0.28125,0.23759,0.51336,0.52763,0.42964,0.032445,0.031909,0.029562,0.041943,0.068567,0.086014,0.13904,0.20818,0.18396,0.19688,0.15384,0.011265,0.00379,0.015997,0.003599,0.007096,0.17641,0.30498,0.20179,0.2434,0.12845,-0.14142,0.13909,0.12186,-0.008374,0.1413,0.13817,0.11421,0.13287,0.13024,0.026577,0.13017,0.10441,-0.061512,-0.12765,-0.14044,0.005977,0.029328,0.027273,0.10094,-0.029944,-0.045507,-0.028315,-0.015782,2.1788,558
0.017455,0.036765,0.037449,0.020338,0.095785,0.17258,0.27492,0.34585,0.30999,0.27581,0.23465,0.12807,0.0217,0.014356,0.014994,0.016013,0.007442,0.34585,0.26316,0.15452,-0.10864,0.05461,0.29647,0.37616,0.47322,0.57984,0.66082,0.29688,0.18532,0.68922,0.96397,1.0321,0.008519,0.018276,0.008091,0.05097,0.099282,0.17112,0.21553,0.17355,0.1489,0.12454,0.069933,0.010663,0.000422,0.005738,0.009584,0.00096,0.16093,0.32153,0.22892,0.25405,0.097468,0.047561,-0.11925,0.13714,0.052075,-0.011623,-0.012423,0.078925,0.11945,0.14045,0.1062,-0.076633,-0.081694,0.13791,-0.060217,0.092847,-0.027784,0.093151,0.10337,0.16131,-0.046497,-0.038984,-0.029493,-0.001927,1.92,1178
0.011756,0.045074,0.10314,0.15341,0.11571,0.040177,0.12245,0.11757,0.21996,0.22364,0.22204,0.08335,0.021605,0.067661,0.031007,0.013833,0.009344,0.22364,0.18048,0.083192,-0.097287,0.040835,0.21548,0.3068,0.43141,0.58123,0.67659,0.46875,0.10249,0.24987,0.3191,0.46994,0.018371,0.057297,0.081441,0.063237,0.008691,0.07486,0.035926,0.11929,0.11883,0.096377,0.043563,0.002885,0.029479,0.01884,0.005889,0.002064,0.25699,0.30073,0.23407,0.26854,-0.084241,0.087128,0.14011,0.10516,-0.13799,0.001239,-0.11973,0.11407,0.13901,0.14118,0.065024,-0.007905,-0.13957,-0.058962,0.045105,0.075026,0.05296,-0.013519,0.007688,0.030005,-0.032611,-0.043813,-0.038492,-0.036571,2.1238,1047
0.01704,0.29495,0.32252,0.14698,0.31142,0.024119,0.018938,0.044348,0.042321,0.012378,0.01191,0.025226,0.023258,0.034784,0.058232,0.020929,0.011327,0.32252,0.17324,0.10089,-0.072351,0.051499,0.19747,0.25645,0.32999,0.41244,0.47436,0.26562,0.055561,0.27362,0.30293,0.31876,0.16545,0.1818,0.070312,0.16944,0.013094,0.011217,0.023753,0.022857,0.008159,0.006672,0.016588,0.008039,0.012146,0.016984,0.011701,0.005493,0.15938,0.31174,0.2061,0.23812,0.076911,0.071918,0.14086,0.11033,-0.052571,0.1295,0.12908,0.119,-0.11617,-0.050036,-0.13087,-0.13105,-0.12342,-0.026922,-0.13971,0.073917,0.30822,0.29998,0.31441,0.37914,0.025999,0.017134,0.029584,0.083268,1.2834,530.5
0.008417,0.027418,0.046292,0.071217,0.10376,0.08683,0.12567,0.11932,0.1905,0.20422,0.071234,0.028935,0.017327,0.0121,0.008137,0.005911,0.005302,0.20422,0.14133,0.080159,-0.061173,0.026397,0.18409,0.31152,0.51587,0.78491,0.83294,0.3125,0.094067,0.36741,0.30753,0.30158,0.006704,0.025604,0.031108,0.058697,0.056313,0.0668,0.063498,0.10536,0.11473,0.037886,0.016843,0.006959,0.004822,0.004344,0.002469,0.003029,0.26613,0.28071,0.26074,0.27134,-0.039888,0.09185,-0.11522,-0.022294,-0.03762,0.13846,0.13703,0.091892,0.075386,0.13779,0.041232,-0.05962,-0.13899,-0.091102,0.065985,-0.13732,0.23993,0.072388,0.19389,0.16375,0.022983,-0.029019,0.013538,-0.004479,1.8161,248
0.009692,0.039881,0.052737,0.10579,0.10387,0.134,0.080819,0.13229,0.176,0.16186,0.1053,0.035817,0.014545,0.012603,0.011593,0.008653,0.008429,0.176,0.12962,0.047058,-0.082566,0.034398,0.16015,0.24406,0.36619,0.51936,0.59372,0.32812,0.13587,0.21542,0.73207,0.40359,0.009909,0.012275,0.020137,0.061478,0.074043,0.028574,0.081232,0.10285,0.095657,0.060913,0.019463,0.007325,0.001148,0.005361,0.002419,0.003654,0.28257,0.29552,0.26774,0.28404,0.11152,-0.056913,-0.13442,0.026814,0.092927,0.014901,-0.001992,0.037797,0.028066,0.046947,0.11176,0.13655,0.13572,0.087327,-0.14002,-0.12853,0.068351,0.000677,0.128,0.063874,-0.02919,-0.045365,-0.013676,-0.033553,1.887,243
0.010134,0.066715,0.0849,0.081724,0.044125,0.036761,0.074294,0.19549,0.21091,0.22726,0.18631,0.041605,0.006355,0.006916,0.009298,0.005394,0.003341,0.22726,0.15025,0.073442,-0.076812,0.035322,0.18466,0.27847,0.41367,0.58221,0.66848,0.40625,0.15436,0.61819,0.65223,0.99386,0.030408,0.018459,0.021801,0.022234,0.02137,0.039606,0.1046,0.11185,0.12075,0.098957,0.023172,0.002015,0.003239,0.006228,0.002808,0.00313,0.29463,0.31614,0.28108,0.29953,-0.061192,-0.078422,0.13283,0.022806,-0.036257,0.13488,0.13024,0.14141,0.13905,0.13949,0.08438,-0.11732,0.098586,-0.13513,-0.065977,-0.1408,0.14139,0.018612,0.11886,0.091291,-0.016668,-0.042398,-0.021562,-0.030482,1.9274,661
0.009553,0.21069,0.043504,0.053352,0.080808,0.036631,0.049493,0.13592,0.1632,0.099624,0.00778,0.018449,0.00685,0.007844,0.012993,0.009469,0.008655,0.21069,0.052728,0.030204,-0.022524,0.022427,0.070951,0.12804,0.22507,0.35518,0.35082,0.67188,0.10124,0.30785,0.35183,0.41342,0.12355,0.005649,0.008348,0.054416,0.017824,0.03445,0.052108,0.089278,0.053889,0.004802,0.004019,0.001345,0.003901,0.004611,0.001885,0.003822,0.2509,0.26815,0.27638,0.26539,-0.001905,-0.1351,-0.13914,0.14106,-0.039864,0.13747,0.13477,0.10407,0.11715,-0.1337,-0.033219,0.11013,0.13641,-0.074271,-0.000862,-0.068844,0.058387,0.0852,0.17121,0.11028,-0.046383,-0.041409,-0.011427,-0.030825,1.6702,391
0.017786,0.087059,0.053167,0.039925,0.16956,0.16242,0.3967,0.37447,0.42947,0.22161,0.058423,0.018024,0.025398,0.027656,0.010371,0.007924,0.012935,0.42947,0.27522,0.14859,-0.12663,0.054011,0.31074,0.39599,0.50029,0.61531,0.70258,0.375,0.13514,0.60315,0.67085,0.84431,0.077109,0.022337,0.017656,0.090009,0.086336,0.21847,0.19906,0.22936,0.11753,0.032718,0.005586,0.014585,0.006696,0.001857,0.002038,0.00299,0.14568,0.31415,0.18861,0.23654,-0.13114,0.003964,0.13979,0.1402,0.13852,0.096609,0.13844,0.13263,0.14142,0.078647,0.12954,0.053756,-0.13262,-0.09053,-0.028692,-0.13829,0.11756,0.18048,0.18903,0.28248,-0.038736,-0.017785,-0.018154,0.049969,1.7176,609.5
0.012002,0.046011,0.092115,0.23213,0.2972,0.3099,0.34372,0.25208,0.16934,0.14596,0.11991,0.062931,0.015807,0.012977,0.007203,0.014659,0.006587,0.34372,0.037768,0.035784,-0.001985,0.041385,0.044972,0.063694,0.089108,0.11956,0.13923,0.76562,0.13082,0.31597,0.41166,0.4085,0.012815,0.013339,0.067431,0.095881,0.082951,0.086002,0.04508,0.031084,0.029756,0.044917,0.015216,0.007086,0.006096,0.004299,0.007779,0.002974,0.24051,0.24264,0.25889,0.24933,0.13572,-0.13002,0.024291,0.058618,0.10257,0.08793,-0.08333,-0.13154,-0.047289,0.023808,0.005098,0.06395,0.024601,0.019815,0.14055,0.010536,0.34635,0.24112,0.13649,0.23323,0.09254,0.040214,-0.005642,0.031857,1.801,468.5
