@relation InstanceResultListener

@attribute Key_Dataset {soybean}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-C 0.1 -M 2'}
@attribute Key_Scheme_version_ID {-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 64\nSize of the tree: 96\n','Number of leaves: 62\nSize of the tree: 95\n','Number of leaves: 58\nSize of the tree: 88\n','Number of leaves: 58\nSize of the tree: 89\n','Number of leaves: 66\nSize of the tree: 101\n','Number of leaves: 55\nSize of the tree: 84\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 55\nSize of the tree: 85\n','Number of leaves: 55\nSize of the tree: 86\n','Number of leaves: 54\nSize of the tree: 84\n','Number of leaves: 57\nSize of the tree: 87\n','Number of leaves: 67\nSize of the tree: 102\n','Number of leaves: 65\nSize of the tree: 99\n','Number of leaves: 54\nSize of the tree: 83\n','Number of leaves: 70\nSize of the tree: 107\n','Number of leaves: 61\nSize of the tree: 93\n','Number of leaves: 72\nSize of the tree: 106\n','Number of leaves: 59\nSize of the tree: 90\n','Number of leaves: 66\nSize of the tree: 98\n','Number of leaves: 58\nSize of the tree: 90\n','Number of leaves: 62\nSize of the tree: 96\n','Number of leaves: 56\nSize of the tree: 86\n','Number of leaves: 61\nSize of the tree: 92\n','Number of leaves: 53\nSize of the tree: 83\n','Number of leaves: 70\nSize of the tree: 104\n','Number of leaves: 57\nSize of the tree: 88\n','Number of leaves: 62\nSize of the tree: 93\n','Number of leaves: 71\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 91\n','Number of leaves: 70\nSize of the tree: 105\n','Number of leaves: 60\nSize of the tree: 93\n','Number of leaves: 53\nSize of the tree: 82\n','Number of leaves: 57\nSize of the tree: 89\n','Number of leaves: 74\nSize of the tree: 111\n','Number of leaves: 64\nSize of the tree: 97\n','Number of leaves: 56\nSize of the tree: 85\n','Number of leaves: 66\nSize of the tree: 100\n','Number of leaves: 62\nSize of the tree: 94\n','Number of leaves: 67\nSize of the tree: 103\n','Number of leaves: 56\nSize of the tree: 83\n','Number of leaves: 68\nSize of the tree: 102\n','Number of leaves: 71\nSize of the tree: 108\n','Number of leaves: 60\nSize of the tree: 91\n','Number of leaves: 66\nSize of the tree: 103\n','Number of leaves: 55\nSize of the tree: 83\n','Number of leaves: 74\nSize of the tree: 110\n','Number of leaves: 61\nSize of the tree: 95\n','Number of leaves: 74\nSize of the tree: 113\n','Number of leaves: 67\nSize of the tree: 101\n','Number of leaves: 60\nSize of the tree: 90\n','Number of leaves: 73\nSize of the tree: 110\n','Number of leaves: 61\nSize of the tree: 94\n','Number of leaves: 71\nSize of the tree: 104\n','Number of leaves: 57\nSize of the tree: 86\n','Number of leaves: 66\nSize of the tree: 99\n','Number of leaves: 59\nSize of the tree: 92\n','Number of leaves: 70\nSize of the tree: 106\n','Number of leaves: 63\nSize of the tree: 97\n','Number of leaves: 52\nSize of the tree: 80\n','Number of leaves: 77\nSize of the tree: 114\n','Number of leaves: 69\nSize of the tree: 102\n','Number of leaves: 59\nSize of the tree: 89\n','Number of leaves: 67\nSize of the tree: 100\n','Number of leaves: 73\nSize of the tree: 108\n','Number of leaves: 63\nSize of the tree: 98\n','Number of leaves: 64\nSize of the tree: 95\n','Number of leaves: 56\nSize of the tree: 88\n','Number of leaves: 56\nSize of the tree: 87\n','Number of leaves: 64\nSize of the tree: 98\n','Number of leaves: 73\nSize of the tree: 109\n','Number of leaves: 61\nSize of the tree: 96\n','Number of leaves: 63\nSize of the tree: 96\n','Number of leaves: 65\nSize of the tree: 98\n','Number of leaves: 54\nSize of the tree: 81\n','Number of leaves: 68\nSize of the tree: 101\n','Number of leaves: 68\nSize of the tree: 104\n','Number of leaves: 69\nSize of the tree: 104\n','Number of leaves: 72\nSize of the tree: 107\n','Number of leaves: 65\nSize of the tree: 97\n','Number of leaves: 70\nSize of the tree: 103\n','Number of leaves: 60\nSize of the tree: 92\n','Number of leaves: 72\nSize of the tree: 108\n','Number of leaves: 51\nSize of the tree: 79\n','Number of leaves: 67\nSize of the tree: 99\n','Number of leaves: 63\nSize of the tree: 95\n','Number of leaves: 68\nSize of the tree: 103\n','Number of leaves: 69\nSize of the tree: 105\n','Number of leaves: 75\nSize of the tree: 114\n','Number of leaves: 52\nSize of the tree: 81\n','Number of leaves: 53\nSize of the tree: 81\n','Number of leaves: 69\nSize of the tree: 101\n','Number of leaves: 63\nSize of the tree: 94\n','Number of leaves: 61\nSize of the tree: 91\n','Number of leaves: 63\nSize of the tree: 99\n','Number of leaves: 71\nSize of the tree: 105\n','Number of leaves: 54\nSize of the tree: 85\n','Number of leaves: 50\nSize of the tree: 77\n','Number of leaves: 51\nSize of the tree: 78\n','Number of leaves: 49\nSize of the tree: 76\n','Number of leaves: 58\nSize of the tree: 87\n','Number of leaves: 50\nSize of the tree: 78\n','Number of leaves: 48\nSize of the tree: 74\n','Number of leaves: 52\nSize of the tree: 79\n','Number of leaves: 62\nSize of the tree: 92\n','Number of leaves: 66\nSize of the tree: 97\n','Number of leaves: 51\nSize of the tree: 76\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
soybean,3,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,64,5,0,92.753623,7.246377,0,0.920323,0.012524,0.077087,13.016991,35.145115,266.421204,1092.42003,-825.998826,3.861177,15.832174,-11.970997,244.045511,3.536891,91.601384,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.01087,0.98913,0.072464,?,0.927536,?,?,0.989515,0.957162,?,0.927536,0.003,0,0,0,0,0,55446,202240,29475,98.550725,9.07704,'Number of leaves: 57\nSize of the tree: 86\n',86,57,57
soybean,3,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,64,5,0,92.753623,7.246377,0,0.920544,0.014515,0.091569,15.085716,41.74802,266.421204,32.032021,234.389183,3.861177,0.464232,3.396945,241.08239,3.493948,90.48919,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.01087,0.98913,0.072464,0.936265,0.927536,0.925107,0.919463,0.992089,0.932797,0.963932,0.927536,0.003,0,0,0,0,0,56490,202240,29475,95.652174,8.314264,'Number of leaves: 58\nSize of the tree: 88\n',88,58,58
soybean,3,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,62,7,0,89.855072,10.144928,0,0.888761,0.016145,0.09508,16.780455,43.34869,266.421204,3239.564447,-2973.143243,3.861177,46.950209,-43.089033,239.470021,3.47058,89.883995,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.898551,0.013476,0.986524,0.101449,?,0.898551,?,?,0.972985,0.912404,?,0.898551,0.002,0,0,0,0,0,56956,202240,29475,95.652174,9.229596,'Number of leaves: 58\nSize of the tree: 89\n',89,58,58
soybean,3,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,59,9,0,86.764706,13.235294,0,0.854112,0.016408,0.096565,17.070643,44.076466,260.270002,2168.066098,-1907.796096,3.8275,31.883325,-28.055825,231.237942,3.400558,88.845407,0.5,1,0,0,1,66,0.5,1,1,0.5,0.666667,0.70181,0.746212,0.514706,0.867647,0.018392,0.981608,0.132353,?,0.867647,?,?,0.979582,0.932376,?,0.867647,0.002,0,0,0,0,0,63668,202557,29158,97.058824,8.281734,'Number of leaves: 68\nSize of the tree: 101\n',101,68,68
soybean,3,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,62,6,0,91.176471,8.823529,0,0.903065,0.012468,0.078929,12.973021,36.030914,260.00876,1089.264781,-829.25602,3.823658,16.0186,-12.194941,241.578287,3.552622,92.911595,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.012101,0.987899,0.088235,0.918035,0.911765,0.909247,0.900883,0.989575,0.959061,0.944487,0.911765,0.002,0,0.015625,0,15.625,0,59846,202557,29158,98.529412,8.281734,'Number of leaves: 63\nSize of the tree: 94\n',94,63,63
soybean,3,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,62,6,0,91.176471,8.823529,0,0.902811,0.012931,0.080212,13.465283,36.65019,259.695847,1092.824116,-833.128269,3.819057,16.070943,-12.251886,240.492704,3.536657,92.605526,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.012246,0.987754,0.088235,?,0.911765,?,?,0.986848,0.941783,?,0.911765,0.002,0,0,0,0,0,56378,202557,29158,97.058824,8.978328,'Number of leaves: 57\nSize of the tree: 88\n',88,57,57
soybean,3,7,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,64,4,0,94.117647,5.882353,0,0.935315,0.012185,0.073922,12.687928,33.773806,259.736831,18.563233,241.173598,3.819659,0.272989,3.546671,241.784349,3.555652,93.088203,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.941176,0.007468,0.992532,0.058824,0.952763,0.941176,0.937605,0.935976,0.99655,0.956671,0.953634,0.941176,0.002,0,0,0,0,0,56956,202557,29158,100,8.513932,'Number of leaves: 58\nSize of the tree: 89\n',89,58,58
soybean,3,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919355,0.013275,0.086356,13.810652,39.413025,260.757564,3232.733861,-2971.976297,3.83467,47.540204,-43.705534,233.488428,3.433653,89.542341,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,0.992424,0.666667,0.926471,0.005597,0.994403,0.073529,?,0.926471,?,?,0.97452,0.921447,?,0.926471,0.002,0.001,0,0,0,0,54290,202557,29158,95.588235,8.281734,'Number of leaves: 55\nSize of the tree: 84\n',84,55,55
soybean,3,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,65,3,0,95.588235,4.411765,0,0.951521,0.010173,0.066947,10.583317,30.554953,260.757564,17.014033,243.743532,3.83467,0.250206,3.584464,244.354283,3.593445,93.709375,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.955882,0.00673,0.99327,0.044118,?,0.955882,?,?,0.998504,0.985294,?,0.955882,0.002,0.001,0,0,0,0,58690,202557,29158,100,8.978328,'Number of leaves: 61\nSize of the tree: 92\n',92,61,61
soybean,3,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,56,12,0,82.352941,17.647059,0,0.806314,0.021834,0.129546,22.7144,59.125235,260.757564,4332.483582,-4071.726017,3.83467,63.712994,-59.878324,215.49867,3.169098,82.643305,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.823529,0.019276,0.980724,0.176471,?,0.823529,?,?,0.954135,0.822498,?,0.823529,0.002,0.001,0,0,0,0,53600,202557,29158,89.705882,8.049536,'Number of leaves: 53\nSize of the tree: 83\n',83,53,53
soybean,4,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,61,8,0,88.405797,11.594203,0,0.872928,0.015775,0.096013,16.395177,43.774126,266.421204,2173.617301,-1907.196097,3.861177,31.5017,-27.640523,235.307287,3.410251,88.321531,0.5,1,0,0,1,67,0.5,1,1,0.5,0.666667,0.701888,0.75,0.514493,0.884058,0.011345,0.988655,0.115942,?,0.884058,?,?,0.979561,0.908102,?,0.884058,0.001,0,0,0,0,0,62624,202240,29475,92.753623,8.161709,'Number of leaves: 67\nSize of the tree: 99\n',99,67,67
soybean,4,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,67,2,0,97.101449,2.898551,0,0.968217,0.010198,0.057163,10.599562,26.061618,266.421204,14.828919,251.592285,3.861177,0.214912,3.646265,251.592285,3.646265,94.434032,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.971014,0.004348,0.995652,0.028986,?,0.971014,?,?,0.999758,0.997101,?,0.971014,0.002,0,0,0,0,0,58690,202240,29475,100,9.305873,'Number of leaves: 61\nSize of the tree: 92\n',92,61,61
soybean,4,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,61,8,0,88.405797,11.594203,0,0.872517,0.016062,0.101001,16.694061,46.048232,266.421204,4311.365834,-4044.94463,3.861177,62.483563,-58.622386,237.207323,3.437787,89.034701,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.884058,0.015431,0.984569,0.115942,?,0.884058,?,?,0.961084,0.87578,?,0.884058,0.002,0,0,0,0,0,56956,202240,29475,94.202899,8.237986,'Number of leaves: 58\nSize of the tree: 89\n',89,58,58
soybean,4,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919048,0.012381,0.069433,12.881583,31.692087,260.270002,16.723045,243.546957,3.8275,0.245927,3.581573,243.546957,3.581573,93.574732,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.011216,0.988784,0.073529,?,0.926471,?,?,0.998046,0.977011,?,0.926471,0.002,0.001,0,0,0,0,54290,202557,29158,100,9.287926,'Number of leaves: 55\nSize of the tree: 84\n',84,55,55
soybean,4,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,58,10,0,85.294118,14.705882,0,0.83848,0.022151,0.117255,23.047176,53.523566,260.049745,4322.653459,-4062.603714,3.824261,63.568433,-59.744172,219.109557,3.222199,84.256786,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.852941,0.018837,0.981163,0.147059,0.869608,0.852941,0.854337,0.839993,0.956293,0.838353,0.891464,0.852941,0.003,0,0,0,0,0,57646,202557,29158,94.117647,9.907121,'Number of leaves: 60\nSize of the tree: 90\n',90,60,60
soybean,4,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,64,4,0,94.117647,5.882353,0,0.935377,0.013125,0.081524,13.654653,37.208096,260.757564,1097.506923,-836.749359,3.83467,16.139808,-12.305138,237.571393,3.493697,91.10815,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.941176,0.006949,0.993051,0.058824,?,0.941176,?,?,0.98785,0.946747,?,0.941176,0.003,0,0,0,0,0,62512,202557,29158,97.058824,8.436533,'Number of leaves: 66\nSize of the tree: 99\n',99,66,66
soybean,4,7,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,65,3,0,95.588235,4.411765,0,0.951613,0.011275,0.066538,11.729881,30.368017,260.757564,1085.606568,-824.849004,3.83467,15.964802,-12.130132,246.015266,3.617872,94.346358,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.955882,0.00673,0.99327,0.044118,0.956985,0.955882,0.955746,0.949482,0.989158,0.961138,0.982402,0.955882,0.004,0,0,0,0,0,51512,202557,29158,98.529412,9.133127,'Number of leaves: 51\nSize of the tree: 79\n',79,51,51
soybean,4,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,65,3,0,95.588235,4.411765,0,0.951567,0.011926,0.072747,12.406553,33.202116,260.757564,18.737345,242.02022,3.83467,0.275549,3.559121,242.472716,3.565775,92.987798,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.955882,0.00673,0.99327,0.044118,0.962701,0.955882,0.955085,0.951621,0.997056,0.970037,0.97954,0.955882,0.002,0,0,0,0,0,54290,202557,29158,98.529412,8.513932,'Number of leaves: 55\nSize of the tree: 84\n',84,55,55
soybean,4,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,64,4,0,94.117647,5.882353,0,0.9353,0.011145,0.072791,11.605893,33.259371,259.695847,19.411289,240.284557,3.819057,0.28546,3.533596,242.706056,3.569207,93.457812,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.941176,0.007468,0.992532,0.058824,?,0.941176,?,?,0.995475,0.969385,?,0.941176,0.004,0,0,0,0,0,54178,202557,29158,100,8.74613,'Number of leaves: 54\nSize of the tree: 84\n',84,54,54
soybean,4,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,57,11,0,83.823529,16.176471,0,0.82182,0.019033,0.11518,19.820396,52.627547,259.695847,4320.195617,-4060.49977,3.819057,63.532288,-59.713232,224.767384,3.305403,86.550242,1,2,0.030303,2,0.969697,64,0,0,0.5,1,0.666667,0.696311,1,1,0.838235,0.018277,0.981723,0.161765,?,0.838235,?,?,0.95939,0.854704,?,0.838235,0.002,0,0,0,0,0,62400,202557,29158,92.647059,8.049536,'Number of leaves: 65\nSize of the tree: 99\n',99,65,65
soybean,5,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,63,6,0,91.304348,8.695652,0,0.903944,0.012719,0.085205,13.252281,38.955239,262.774458,1092.589796,-829.815338,3.808325,15.834635,-12.026309,241.685873,3.502694,91.974644,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.913043,0.012891,0.987109,0.086957,?,0.913043,?,?,0.987681,0.942705,?,0.913043,0.002,0,0,0,0,0,65402,202240,29475,98.550725,7.78032,'Number of leaves: 71\nSize of the tree: 104\n',104,71,71
soybean,5,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,64,5,0,92.753623,7.246377,0,0.92047,0.014325,0.08725,14.911507,39.847228,263.814563,1102.712903,-838.89834,3.823399,15.981346,-12.157947,236.533401,3.42802,89.658963,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.006126,0.993874,0.072464,0.931643,0.927536,0.926525,0.921795,0.986389,0.935914,0.907892,0.927536,0.003,0,0,0,0,0,53712,202240,29475,95.652174,8.390542,'Number of leaves: 54\nSize of the tree: 83\n',83,54,54
soybean,5,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,64,5,0,92.753623,7.246377,0,0.920544,0.010752,0.075376,11.175219,34.367112,266.200947,1093.639397,-827.43845,3.857985,15.849846,-11.991862,244.913352,3.549469,92.003186,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.009128,0.990872,0.072464,?,0.927536,?,?,0.988378,0.941966,?,0.927536,0.002,0,0,0,0,0,60890,202240,29475,97.101449,8.085431,'Number of leaves: 64\nSize of the tree: 96\n',96,64,64
soybean,5,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919355,0.012627,0.082458,13.135967,37.634244,260.757564,2162.161191,-1901.403627,3.83467,31.796488,-27.961818,241.05328,3.544901,92.443447,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.009419,0.990581,0.073529,0.926471,0.926471,0.926471,0.917052,0.980349,0.926775,0.950292,0.926471,0.002,0,0,0,0,0,56844,202557,29158,97.058824,8.74613,'Number of leaves: 57\nSize of the tree: 89\n',89,57,57
soybean,5,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,65,3,0,95.588235,4.411765,0,0.951555,0.009379,0.067526,9.757141,30.819094,260.757564,1087.582443,-826.824879,3.83467,15.993859,-12.159189,245.806968,3.614808,94.266476,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.955882,0.004932,0.995068,0.044118,?,0.955882,?,?,0.988659,0.94667,?,0.955882,0.002,0.001,0,0,0,0,54178,202557,29158,97.058824,8.049536,'Number of leaves: 54\nSize of the tree: 84\n',84,54,54
soybean,5,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,59,9,0,86.764706,13.235294,0,0.85432,0.020113,0.109203,20.923482,49.840533,260.757564,3248.684615,-2987.927051,3.83467,47.774774,-43.940104,225.4056,3.314788,86.442593,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.867647,0.020189,0.979811,0.132353,?,0.867647,?,?,0.961685,0.858833,?,0.867647,0.002,0,0,0,0,0,51512,202557,29158,95.588235,10.216718,'Number of leaves: 51\nSize of the tree: 79\n',79,51,51
soybean,5,7,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,61,7,0,89.705882,10.294118,0,0.887257,0.014097,0.081705,14.643515,37.227165,263.342592,22.08725,241.255342,3.872685,0.324813,3.547873,241.398487,3.549978,91.667088,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.013905,0.986095,0.102941,?,0.897059,?,?,0.996012,0.974326,?,0.897059,0.002,0.001,0,0,0,0,55800,202557,29158,100,9.752322,'Number of leaves: 56\nSize of the tree: 87\n',87,56,56
soybean,5,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,66,2,0,97.058824,2.941176,0,0.967849,0.00952,0.060174,9.888378,27.416716,263.342592,1083.512944,-820.170352,3.872685,15.934014,-12.061329,248.72534,3.657726,94.44934,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,0.992424,0.666667,0.970588,0.002689,0.997311,0.029412,0.976961,0.970588,0.969562,0.969176,0.992424,0.975923,0.966064,0.970588,0.002,0,0,0,0,0,55912,202557,29158,98.529412,8.74613,'Number of leaves: 57\nSize of the tree: 87\n',87,57,57
soybean,5,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,59,9,0,86.764706,13.235294,0,0.854804,0.016517,0.101377,17.184569,46.272905,260.270002,3241.19039,-2980.920389,3.8275,47.664565,-43.837065,230.38691,3.388043,88.518427,0.5,1,0,0,1,66,0.5,1,1,0.5,0.666667,0.70181,0.746212,0.514706,0.867647,0.014797,0.985203,0.132353,?,0.867647,?,?,0.971647,0.904039,?,0.867647,0.002,0,0,0,0,0,62624,202557,29158,95.588235,8.359133,'Number of leaves: 67\nSize of the tree: 99\n',99,67,67
soybean,5,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.91899,0.012806,0.079933,13.335942,36.524572,259.229897,2160.922338,-1901.692441,3.812204,31.77827,-27.966065,238.067521,3.500993,91.836445,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.009419,0.990581,0.073529,0.949472,0.926471,0.923975,0.923918,0.982396,0.940664,0.93064,0.926471,0.002,0,0,0,0,0,56490,202557,29158,97.058824,8.823529,'Number of leaves: 58\nSize of the tree: 88\n',88,58,58
soybean,6,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,63,6,0,91.304348,8.695652,0,0.904674,0.015383,0.093559,15.980489,42.631112,267.745871,2174.846626,-1907.100755,3.880375,31.519516,-27.639141,235.938794,3.419403,88.120423,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.913043,0.011311,0.988689,0.086957,?,0.913043,?,?,0.975662,0.887748,?,0.913043,0.002,0,0,0,0,0,54178,202240,29475,95.652174,9.305873,'Number of leaves: 54\nSize of the tree: 84\n',84,54,54
soybean,6,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,64,5,0,92.753623,7.246377,0,0.920525,0.010178,0.073308,10.578557,33.424422,266.380219,2157.054427,-1890.674208,3.860583,31.261658,-27.401075,251.028247,3.638091,94.23682,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.006627,0.993373,0.072464,?,0.927536,?,?,0.983293,0.936553,?,0.927536,0.003,0,0,0,0,0,66446,202240,29475,97.101449,7.704043,'Number of leaves: 72\nSize of the tree: 106\n',106,72,72
soybean,6,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,614,69,63,6,0,91.304348,8.695652,0,0.904652,0.013832,0.084336,14.376144,38.449974,266.421204,1093.929902,-827.508698,3.861177,15.854057,-11.99288,243.476963,3.528652,91.387982,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.913043,0.013043,0.986957,0.086957,?,0.913043,?,?,0.985507,0.937799,?,0.913043,0.003,0,0,0,0,0,54868,202240,29475,98.550725,9.07704,'Number of leaves: 56\nSize of the tree: 85\n',85,56,56
soybean,6,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919259,0.012032,0.076809,12.518176,35.059017,260.270002,18.250211,242.019791,3.8275,0.268385,3.559115,242.311431,3.563403,93.100023,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.009892,0.990108,0.073529,?,0.926471,?,?,0.99676,0.9767,?,0.926471,0.002,0,0,0,0,0,62978,202557,29158,100,8.126935,'Number of leaves: 66\nSize of the tree: 100\n',100,66,66
soybean,6,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919202,0.015005,0.087365,15.620989,39.904488,258.684094,2165.041443,-1906.35735,3.804178,31.838845,-28.034667,236.099558,3.472052,91.269453,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.009419,0.990581,0.073529,0.933298,0.926471,0.925513,0.919092,0.977745,0.909575,0.947129,0.926471,0.002,0,0,0,0,0,54868,202557,29158,97.058824,9.365325,'Number of leaves: 56\nSize of the tree: 85\n',85,56,56
