company,company size,location,technology,seniority,salary employment min,salary employment max,salary b2b min,salary b2b max,year,month
LiveChat Software,100.0,Remote,Golang,senior,,,18000.0,30000.0,2023,10
VOLT,100.0,Warszawa,Golang,senior,21500.0,25800.0,25000.0,30000.0,2023,10
VOLT,100.0,Kraków,Golang,senior,21500.0,25800.0,25000.0,30000.0,2023,10
VOLT,100.0,Gdańsk,Golang,senior,21500.0,25800.0,25000.0,30000.0,2023,10
Websensa sp. z o. o.,10.0,Warszawa,Golang,junior,,,7000.0,14000.0,2023,10
Acaisoft,100.0,Remote,Golang,senior,,,27000.0,30000.0,2023,10
Tradevest GmbH,,Warszawa,Golang,senior,,,29920.0,32220.0,2023,10
NFQ,100.0,Kraków,PHP,mid,11600.0,21400.0,14000.0,25700.0,2023,10
Finelf,,Remote,PHP,mid,,,14000.0,16000.0,2023,10
Spyrosoft,1000.0,Remote,PHP,expert,13550.0,21600.0,18500.0,29400.0,2023,10
SKCh im. ks. Piotra Skargi,,Kraków,PHP,senior,15000.0,20000.0,,,2023,10
Cpl Poland,100.0,Kraków,PHP,senior,20000.0,25000.0,,,2023,10
creativestyle,100.0,Remote,PHP,mid,,,11000.0,20000.0,2023,10
BitBag,10.0,Remote,PHP,mid,,,10500.0,15000.0,2023,10
WorkBuzz,,Remote,PHP,senior,,,19000.0,24000.0,2023,10
Morele.net sp. z o.o.,,Remote,PHP,mid,,,14500.0,16700.0,2023,10
STATSCORE Sp. z o.o.,100.0,Kraków,JavaScript,senior,18000.0,23000.0,21600.0,27600.0,2023,10
STATSCORE Sp. z o.o.,100.0,Wrocław,JavaScript,senior,18000.0,23000.0,21600.0,27600.0,2023,10
STATSCORE Sp. z o.o.,100.0,Katowice,JavaScript,senior,18000.0,23000.0,21600.0,27600.0,2023,10
HERE Technologies,10000.0,Kraków,JavaScript,expert,20000.0,28000.0,20000.0,28000.0,2023,10
Teamtailor,,Kraków,JavaScript,mid,,,13810.0,19330.0,2023,10
Teamtailor,,Katowice,JavaScript,mid,,,13810.0,19330.0,2023,10
dotLinkers,10.0,Kraków,JavaScript,senior,26000.0,30000.0,26000.0,30000.0,2023,10
Kingfisher plc,,Remote,JavaScript,mid,15000.0,21000.0,,,2023,10
Kingfisher plc,,Remote,JavaScript,senior,18000.0,25000.0,,,2023,10
Schibsted,100.0,Kraków,JavaScript,mid,12000.0,19000.0,14400.0,22800.0,2023,10
LegalZoom,100.0,Kraków,JavaScript,junior,11000.0,16000.0,11000.0,16000.0,2023,10
LegalZoom,100.0,Kraków,JavaScript,senior,20000.0,30000.0,20000.0,30000.0,2023,10
Tuney,10.0,Remote,JavaScript,senior,,,17430.0,23960.0,2023,10
Reply Polska,10000.0,Remote,JavaScript,senior,15000.0,20000.0,17000.0,24000.0,2023,10
Reply Polska,10000.0,Remote,JavaScript,mid,10000.0,15000.0,12000.0,17000.0,2023,10
Human4Human Recruitment,10.0,Kraków,JavaScript,senior,22000.0,26000.0,,,2023,10
HSBC Service Delivery,1000.0,Kraków,JavaScript,senior,13000.0,15000.0,,,2023,10
Backbase,100.0,Kraków,JavaScript,senior,17000.0,22000.0,,,2023,10
Radpoint,10.0,Kraków,JavaScript,mid,,,15000.0,23000.0,2023,10
Radpoint,10.0,Wrocław,JavaScript,mid,,,15000.0,23000.0,2023,10
Radpoint,10.0,Poznań,JavaScript,mid,,,15000.0,23000.0,2023,10
Radpoint,10.0,Katowice,JavaScript,mid,,,15000.0,23000.0,2023,10
Synerise,100.0,Remote,JavaScript,senior,,,20000.0,30000.0,2023,10
Kalamba Games Sp. z o.o.,10.0,Kraków,JavaScript,mid,8000.0,12000.0,,,2023,10
CottonBee,10.0,Remote,Ruby,mid,,,14400.0,20800.0,2023,10
Splunk,10000.0,Katowice,Python,senior,18400.0,25300.0,,,2023,10
Splunk,10000.0,Kraków,Python,expert,25330.0,34830.0,,,2023,10
Splunk,10000.0,Katowice,Python,expert,25330.0,34830.0,,,2023,10
Morele.net sp. z o.o.,,Remote,Python,junior,,,8100.0,11400.0,2023,10
Miquido,100.0,Remote,Python,mid,,,17600.0,23500.0,2023,10
Sunscrapers,10.0,Remote,Python,expert,,,28000.0,38000.0,2023,10
Scalo,1000.0,Kraków,Python,mid,,,21840.0,28560.0,2023,10
S2Innovation Sp. z o.o.,10.0,Kraków,Python,mid,11500.0,17500.0,13700.0,20600.0,2023,10
KMD Poland,1000.0,Remote,Java,mid,,,16000.0,23000.0,2023,10
Mindpal,10.0,Remote,Java,senior,,,18000.0,30000.0,2023,10
NOVOMATIC,,Kraków,Java,senior,14000.0,25000.0,,,2023,10
NOVOMATIC,,Katowice,Java,senior,14000.0,25000.0,,,2023,10
ITDS,100.0,Kraków,Java,mid,14000.0,16000.0,19000.0,21000.0,2023,10
ITDS,100.0,Katowice,Java,mid,14000.0,16000.0,19000.0,21000.0,2023,10
ASTEK Polska,1000.0,Kraków,Java,mid,,,18480.0,20160.0,2023,10
ASTEK Polska,1000.0,Poznań,Java,mid,,,18480.0,20160.0,2023,10
DCV Technologies,,Kraków,Java,senior,,,27620.0,29920.0,2023,10
Kingfisher plc,,Remote,Java,expert,28000.0,35000.0,,,2023,10
Jit Team,100.0,Remote,Java,senior,,,18000.0,28000.0,2023,10
ITDS,100.0,Remote,Java,mid,,,16000.0,24000.0,2023,10
Idego,100.0,Remote,Java,mid,,,18000.0,20000.0,2023,10
BEUMER Group Poland,1000.0,Remote,Java,senior,,,15000.0,22000.0,2023,10
Schibsted,100.0,Kraków,Java,mid,14000.0,19000.0,16000.0,22000.0,2023,10
Apptio,1000.0,Kraków,Java,senior,18500.0,27000.0,,,2023,10
CLOUDFIDE,10.0,Remote,Java,senior,,,17000.0,24500.0,2023,10
EPAM,10000.0,Kraków,Java,expert,14000.0,24000.0,,,2023,10
EPAM,10000.0,Kraków,Java,senior,14000.0,20000.0,,,2023,10
j-labs,100.0,Kraków,Java,expert,,,24000.0,30000.0,2023,10
Navifleet,10.0,Kraków,Java,mid,,,14000.0,20000.0,2023,10
Kitopi,100.0,Kraków,Java,senior,16500.0,23100.0,20000.0,28000.0,2023,10
Motorola Solutions,1000.0,Kraków,Java,senior,12000.0,18000.0,,,2023,10
Backbase,100.0,Kraków,Java,senior,19000.0,23000.0,,,2023,10
Michael Page,100.0,Kraków,Java,mid,15000.0,17000.0,,,2023,10
EXATEL S.A.,100.0,Remote,Java,mid,15000.0,18000.0,,,2023,10
Schibsted,100.0,Kraków,Java,senior,17000.0,24000.0,20000.0,28800.0,2023,10
Click IT Group,1.0,Remote,Java,senior,,,25000.0,30000.0,2023,10
TEROPLAN S.A.,,Kraków,Java,junior,6000.0,9000.0,7000.0,11000.0,2023,10
KLDiscovery,1000.0,Remote,C#,mid,12000.0,17000.0,,,2023,10
dotLinkers,10.0,Katowice,C#,senior,26000.0,30000.0,26000.0,30000.0,2023,10
Itera,1000.0,Kraków,C#,mid,,,17950.0,23020.0,2023,10
STATSCORE Sp. z o.o.,100.0,Kraków,C#,expert,20000.0,28000.0,24000.0,33600.0,2023,10
STATSCORE Sp. z o.o.,100.0,Wrocław,C#,expert,20000.0,28000.0,24000.0,33600.0,2023,10
STATSCORE Sp. z o.o.,100.0,Katowice,C#,expert,20000.0,28000.0,24000.0,33600.0,2023,10
101-500,,Remote,C#,mid,12000.0,15500.0,,,2023,10
CPL Jobs,,Kraków,C#,senior,17000.0,21000.0,,,2023,10
CPL Jobs,,Wrocław,C#,senior,17000.0,21000.0,,,2023,10
CPL Jobs,,Poznań,C#,senior,17000.0,21000.0,,,2023,10
AxxonSoft,1000.0,Kraków,C#,mid,6000.0,11000.0,,,2023,10
E80 Group,,Kraków,C#,junior,6000.0,12000.0,,,2023,10
Reply Polska,10000.0,Remote,C#,senior,15000.0,20000.0,16000.0,22000.0,2023,10
Scalo,1000.0,Kraków,C#,mid,,,21500.0,27000.0,2023,10
Human4Human Recruitment,10.0,Kraków,C#,senior,22000.0,26000.0,,,2023,10
HAYS Poland,100.0,Kraków,C#,mid,,,22400.0,26400.0,2023,10
HAYS Poland,100.0,Wrocław,C#,mid,,,22400.0,26400.0,2023,10
Navigal Sp. z o.o.,,Kraków,C#,senior,12000.0,20000.0,12000.0,20000.0,2023,10
HERE Technologies,10000.0,Kraków,Scala,junior,8000.0,13000.0,,,2023,10
Schibsted,100.0,Kraków,Scala,senior,15000.0,24000.0,18000.0,28800.0,2023,10
Motorola Solutions,1000.0,Kraków,C/C++,mid,12000.0,18000.0,,,2023,10
Splunk,10000.0,Kraków,C/C++,expert,25330.0,34830.0,,,2023,10
Splunk,10000.0,Katowice,C/C++,expert,25330.0,34830.0,,,2023,10
Primetals Technologies Poland Sp. z o.o.,100.0,Kraków,C/C++,mid,7000.0,13000.0,,,2023,10
Futurehome,100.0,Kraków,C/C++,mid,17000.0,25000.0,17000.0,25000.0,2023,10
Eagle Recruitment,10.0,Kraków,C/C++,junior,8000.0,12000.0,,,2023,10
Human4Human Recruitment,10.0,Kraków,C/C++,senior,20000.0,22000.0,,,2023,10
Axence,,Remote,C/C++,junior,5810.0,10790.0,7000.0,13000.0,2023,10
EPAM,10000.0,Kraków,C/C++,expert,14000.0,24000.0,,,2023,10
IMG ARENA,100.0,Kraków,Mobile,mid,18000.0,20000.0,,,2023,10
IMG ARENA,100.0,Wrocław,Mobile,mid,18000.0,20000.0,,,2023,10
IMG ARENA,100.0,Katowice,Mobile,mid,18000.0,20000.0,,,2023,10
BlueSoft,1000.0,Remote,Mobile,mid,,,20000.0,26000.0,2023,10
Kolomolo,10.0,Remote,Mobile,senior,,,15000.0,30000.0,2023,10
Alfred.is via Bee Talents,,Remote,Mobile,senior,23000.0,26000.0,23000.0,26000.0,2023,10
Neontri,100.0,Remote,Mobile,mid,,,13440.0,18480.0,2023,10
Sofomo,10.0,Remote,Mobile,mid,10000.0,16000.0,13000.0,22000.0,2023,10
XTB,100.0,Remote,Mobile,mid,10000.0,17000.0,10000.0,17000.0,2023,10
Prosoma,10.0,Remote,Mobile,mid,17000.0,23000.0,,,2023,10
CrustLab,10.0,Remote,Mobile,mid,,,14000.0,21000.0,2023,10
Lite e-Commerce,10.0,Remote,Mobile,senior,,,24000.0,30000.0,2023,10
Montrose Software (Polska) Sp. z o.o.,10.0,Remote,Mobile,mid,10000.0,16000.0,13370.0,21400.0,2023,10
Szkoła w Chmurze,100.0,Remote,Mobile,mid,,,10000.0,20000.0,2023,10
Royal Gambit Sp. z o.o.,,Remote,Mobile,mid,,,10000.0,18000.0,2023,10
N-iX,1000.0,Remote,Mobile,senior,20910.0,24830.0,24400.0,28760.0,2023,10
KINGIT,10.0,Remote,Mobile,senior,,,23960.0,30500.0,2023,10
Futurehome,100.0,Remote,Mobile,senior,21000.0,27000.0,21000.0,27000.0,2023,10
Next Technology Professional,,Remote,Mobile,senior,,,27720.0,31080.0,2023,10
Software Mansion,100.0,Kraków,Mobile,mid,11600.0,16800.0,14500.0,21000.0,2023,10
Softnauts,10.0,Kraków,Mobile,junior,5000.0,7000.0,5000.0,8000.0,2023,10
Splunk,10000.0,Kraków,Golang,senior,18400.0,25300.0,,,2023,10
Splunk,10000.0,Katowice,Golang,senior,18400.0,25300.0,,,2023,10
Splunk,10000.0,Katowice,Golang,mid,14000.0,19250.0,,,2023,10
LegalZoom,100.0,Kraków,Golang,expert,28000.0,38000.0,28000.0,38000.0,2023,10
CyberOwl via Flyover IT,,Remote,Golang,senior,,,18000.0,25000.0,2023,10
Centra,100.0,Wrocław,PHP,senior,15000.0,20000.0,18000.0,24000.0,2023,10
Proformat,10.0,Remote,PHP,mid,,,6000.0,8000.0,2023,10
Agencja Rozwoju Aglomeracji Wrocławskiej,,Wrocław,PHP,mid,8000.0,13000.0,,,2023,10
NetTeam Solutions S.A.,10.0,Wrocław,PHP,mid,,,8500.0,12000.0,2023,10
Finder.com Poland,,Wrocław,PHP,senior,18300.0,22200.0,21600.0,25600.0,2023,10
Trans.eu Group SA,,Remote,JavaScript,mid,,,18000.0,25000.0,2023,10
Creoox,,Remote,JavaScript,senior,15000.0,40000.0,15000.0,40000.0,2023,10
Upvanta sp. z o.o.,10.0,Wrocław,JavaScript,mid,,,17000.0,22000.0,2023,10
KOGENA,10.0,Wrocław,JavaScript,senior,,,15000.0,20000.0,2023,10
Oferteo,,Wrocław,JavaScript,mid,11000.0,15000.0,12100.0,16500.0,2023,10
SellIntegro,100.0,Remote,JavaScript,senior,,,18000.0,24000.0,2023,10
optAd360,100.0,Remote,JavaScript,mid,,,12000.0,16000.0,2023,10
Flowberg IT,10.0,Wrocław,JavaScript,senior,,,24000.0,29000.0,2023,10
InsERT,100.0,Remote,JavaScript,mid,10000.0,17500.0,12000.0,19500.0,2023,10
Ciklum,100.0,Remote,Python,senior,,,22460.0,28080.0,2023,10
Scalo,1000.0,Remote,Python,senior,,,26880.0,28560.0,2023,10
DevsData LLC,10.0,Remote,Python,senior,28760.0,43570.0,,,2023,10
InsERT,100.0,Wrocław,Python,mid,10000.0,17500.0,12000.0,19500.0,2023,10
Upvanta sp. z o.o.,10.0,Wrocław,Java,mid,15000.0,18000.0,19000.0,22000.0,2023,10
Cpl Poland,100.0,Wrocław,Java,senior,21000.0,28000.0,,,2023,10
Cpl Poland,100.0,Wrocław,Java,senior,22000.0,27000.0,,,2023,10
Upvanta sp. z o.o.,10.0,Wrocław,Java,mid,,,17000.0,22000.0,2023,10
Talpa Soft,,Wrocław,Java,junior,5000.0,6500.0,,,2023,10
Kuehne+Nagel,100000.0,Wrocław,Java,senior,14000.0,24000.0,,,2023,10
Kuehne+Nagel,100000.0,Wrocław,Java,mid,14000.0,24000.0,,,2023,10
Cpl Poland,100.0,Wrocław,Java,senior,16000.0,24000.0,,,2023,10
Cpl Poland,100.0,Poznań,Java,senior,16000.0,24000.0,,,2023,10
optAd360,100.0,Remote,Java,junior,,,7000.0,11000.0,2023,10
Ciklum,100.0,Remote,C#,mid,,,22460.0,28080.0,2023,10
Etteplan,100.0,Wrocław,C#,senior,,,19000.0,24000.0,2023,10
Etteplan,100.0,Katowice,C#,senior,,,19000.0,24000.0,2023,10
Softwareact,,Wrocław,C#,expert,,,30000.0,37000.0,2023,10
Square One,100.0,Wrocław,C#,senior,,,21500.0,25000.0,2023,10
Sente,100.0,Wrocław,C#,junior,7000.0,8500.0,8800.0,10700.0,2023,10
Bayt Sp. z o. o. Sp. K,10.0,Wrocław,C#,junior,,,6000.0,10000.0,2023,10
CodeTwo - HRejterzy,100.0,Remote,C#,mid,10000.0,17000.0,10000.0,17000.0,2023,10
Ciklum,100.0,Remote,C#,senior,,,22460.0,28080.0,2023,10
SellIntegro,100.0,Remote,C#,mid,10000.0,15000.0,12000.0,18000.0,2023,10
CodeTwo - HRejterzy,100.0,Remote,C#,senior,18000.0,27000.0,18000.0,27000.0,2023,10
YUMASOFT,10.0,Remote,C#,senior,,,21000.0,26000.0,2023,10
BCF Software Sp. z o.o.,,Wrocław,C/C++,senior,,,16800.0,23500.0,2023,10
BCF Software Sp. z o.o.,,Poznań,C/C++,senior,,,16800.0,23500.0,2023,10
JOYNEXT,,Wrocław,C/C++,mid,5500.0,10000.0,,,2023,10
Codelab Sp. z o.o.,100.0,Remote,C/C++,expert,15000.0,22000.0,24000.0,32000.0,2023,10
Endava,10000.0,Wrocław,Mobile,senior,20000.0,27000.0,,,2023,10
Endava,10000.0,Gdańsk,Mobile,senior,20000.0,27000.0,,,2023,10
Endava,10000.0,Łódź,Mobile,senior,20000.0,27000.0,,,2023,10
P&P Solutions,,Remote,Mobile,senior,,,20160.0,23520.0,2023,10
Experis Manpower Group,1000.0,Remote,Mobile,mid,,,16800.0,23520.0,2023,10
Ligo Headhunters,100.0,Wrocław,Mobile,senior,20000.0,25000.0,25000.0,30000.0,2023,10
Neontri,100.0,Remote,Mobile,mid,,,16000.0,18500.0,2023,10
Mindpal,10.0,Remote,Mobile,mid,,,8000.0,16000.0,2023,10
Softwareact,,Wrocław,Mobile,senior,20000.0,25000.0,25000.0,30000.0,2023,10
Mindpal,10.0,Remote,Mobile,mid,,,14500.0,22500.0,2023,10
Softroids,,Remote,Mobile,mid,,,10000.0,16000.0,2023,10
New-Invest IT,,Remote,PHP,mid,,,8000.0,15000.0,2023,10
Verbum,10.0,Poznań,PHP,junior,5000.0,6000.0,,,2023,10
Open Nexus,10.0,Poznań,JavaScript,senior,15000.0,17000.0,19000.0,21000.0,2023,10
Apzumi,10.0,Remote,JavaScript,mid,,,12000.0,17000.0,2023,10
FRAM Studio,,Remote,JavaScript,senior,,,16000.0,24000.0,2023,10
Sonalake,100.0,Remote,JavaScript,senior,16000.0,20000.0,,,2023,10
Bytamic Solutions,100.0,Remote,JavaScript,mid,,,18000.0,26800.0,2023,10
Open Nexus,10.0,Poznań,Python,expert,19000.0,22000.0,23000.0,27000.0,2023,10
Netguru,1000.0,Remote,Python,senior,,,18560.0,37890.0,2023,10
SIGNIUS S.A.,,Poznań,Java,mid,15500.0,20000.0,14000.0,17500.0,2023,10
GreenMinds Sp. z o.o.,10.0,Poznań,Java,junior,,,8000.0,9000.0,2023,10
Match-Trade Technologies,100.0,Poznań,Java,mid,,,12500.0,17000.0,2023,10
DevsData LLC,10.0,Remote,Java,expert,,,41390.0,45750.0,2023,10
Consdata S.A.,100.0,Remote,Java,senior,14900.0,20590.0,19680.0,27220.0,2023,10
IT Software,1.0,Poznań,Java,junior,6000.0,10000.0,,,2023,10
CAPTRON sp. z o.o.,10.0,Poznań,C#,junior,7000.0,9000.0,,,2023,10
Bright Inventions,100.0,Remote,Mobile,senior,16600.0,23250.0,20000.0,28000.0,2023,10
Unity Group,100.0,Remote,PHP,senior,13500.0,19500.0,18500.0,26900.0,2023,10
TrafficWatchdog,10.0,Remote,PHP,senior,12000.0,17000.0,,,2023,10
Eagle Recruitment,10.0,Gdańsk,PHP,junior,7000.0,10000.0,8000.0,12000.0,2023,10
TrafficWatchdog,10.0,Remote,PHP,junior,8000.0,15000.0,,,2023,10
Desmart,10.0,Remote,PHP,senior,,,13000.0,17000.0,2023,10
InterLogic Danmark ApS,100.0,Remote,JavaScript,senior,,,18410.0,23020.0,2023,10
More Code Sp. z o.o.,,Gdańsk,JavaScript,junior,9000.0,10000.0,,,2023,10
Dietly.pl,100.0,Remote,JavaScript,mid,,,13500.0,16500.0,2023,10
Air Space Intelligence,100.0,Gdańsk,JavaScript,mid,16400.0,23400.0,16400.0,23400.0,2023,10
VB Polska Sp. z o.o.,,Gdańsk,JavaScript,mid,12000.0,16000.0,,,2023,10
JohnnyBros,,Gdańsk,Ruby,senior,16600.0,20840.0,20000.0,25000.0,2023,10
Air Space Intelligence,100.0,Gdańsk,Python,mid,16400.0,23400.0,16400.0,23400.0,2023,10
Air Space Intelligence,100.0,Gdańsk,Python,senior,35100.0,46800.0,35100.0,46800.0,2023,10
Dietly.pl,100.0,Remote,Java,mid,,,14500.0,16500.0,2023,10
Lufthansa Systems,1000.0,Gdańsk,Java,senior,10000.0,21000.0,13000.0,26000.0,2023,10
S&P Global,10000.0,Remote,Java,senior,15000.0,21000.0,17750.0,24850.0,2023,10
TrafficWatchdog,10.0,Remote,Java,senior,15000.0,20000.0,,,2023,10
Link Group,100.0,Gdańsk,Java,mid,12000.0,15000.0,14000.0,18000.0,2023,10
Dynatrace,1000.0,Gdańsk,Java,senior,16000.0,24000.0,,,2023,10
S&P Global,10000.0,Remote,Java,mid,13000.0,17000.0,15400.0,20100.0,2023,10
Cyclad,100.0,Gdańsk,Java,junior,12000.0,14000.0,13000.0,15000.0,2023,10
Volue Sp. z o.o.,,Gdańsk,C#,mid,,,15000.0,21000.0,2023,10
Speeron Polska,,Gdańsk,C#,mid,12000.0,20000.0,15000.0,25000.0,2023,10
SPEEDNET,100.0,Gdańsk,C#,senior,,,17000.0,22000.0,2023,10
Volue Sp. z o.o.,,Gdańsk,C#,senior,20000.0,26000.0,23000.0,29000.0,2023,10
S&P Global,10000.0,Gdańsk,C#,mid,13000.0,17000.0,15400.0,20100.0,2023,10
Digiteum,100.0,Remote,C#,senior,15000.0,16700.0,16000.0,20150.0,2023,10
Plenti,10.0,Remote,C/C++,mid,,,17430.0,26140.0,2023,10
EmbeddedSystems.do sp.z o.o.,,Gdańsk,C/C++,mid,,,6000.0,12000.0,2023,10
Bioseco,,Gdańsk,C/C++,mid,9000.0,11500.0,11000.0,13500.0,2023,10
Aspire Systems Poland,100.0,Remote,Mobile,senior,12500.0,17000.0,15120.0,20160.0,2023,10
Desmart,10.0,Remote,Mobile,mid,,,10000.0,14000.0,2023,10
The Software House,100.0,Remote,PHP,mid,,,9000.0,15000.0,2023,10
WebAnywhere Sp. z o.o.,10.0,Katowice,PHP,mid,13000.0,16000.0,16000.0,18000.0,2023,10
Rekrutacja ACR,10.0,Remote,PHP,mid,,,14950.0,20000.0,2023,10
merce.com S.A.,,Katowice,PHP,mid,8300.0,13300.0,10000.0,16000.0,2023,10
STS,,Katowice,PHP,mid,10000.0,14000.0,12000.0,17000.0,2023,10
ONWELO Sp. z o.o.,1000.0,Remote,JavaScript,mid,9500.0,14000.0,10000.0,20000.0,2023,10
ING Bank Śląski,10000.0,Katowice,JavaScript,mid,,,13000.0,18000.0,2023,10
Reply Polska,10000.0,Katowice,Python,mid,9000.0,16000.0,,,2023,10
Capgemini Poland,1000.0,Katowice,Python,senior,14000.0,17000.0,19200.0,22400.0,2023,10
Vattenfall IT Services Poland,100.0,Katowice,Java,mid,13500.0,18000.0,,,2023,10
Sopra Steria,1000.0,Katowice,Java,senior,15000.0,20000.0,21000.0,27000.0,2023,10
Reply Polska,10000.0,Katowice,Java,expert,,,22000.0,32000.0,2023,10
Reply Polska,10000.0,Katowice,Java,mid,10000.0,20000.0,,,2023,10
Reply Polska,10000.0,Katowice,Java,mid,,,16000.0,28000.0,2023,10
Reply Polska,10000.0,Katowice,Java,junior,5000.0,9000.0,,,2023,10
Capgemini Poland,1000.0,Katowice,Java,senior,14000.0,23000.0,19200.0,32000.0,2023,10
Scalo,1000.0,Remote,Java,senior,,,30240.0,33600.0,2023,10
DevsData LLC,10.0,Katowice,Java,senior,,,28000.0,35000.0,2023,10
Euvic S.A.,1000.0,Katowice,C#,senior,12200.0,16300.0,16800.0,21840.0,2023,10
Vattenfall IT Services Poland,100.0,Katowice,C#,mid,13500.0,18000.0,,,2023,10
CreateCtrl,,Katowice,C#,mid,9000.0,14000.0,11000.0,16000.0,2023,10
TECTOCOM,10.0,Katowice,C#,mid,10000.0,17000.0,,,2023,10
TakeDrop,,Remote,C#,senior,,,20000.0,30000.0,2023,10
Betsys,,Katowice,Mobile,senior,,,13000.0,23000.0,2023,10
Focus Telecom Polska,100.0,Remote,JavaScript,mid,,,13500.0,18250.0,2023,10
EngineArch,,Łódź,JavaScript,mid,,,8000.0,16000.0,2023,10
Infospread Polska Sp. z o.o.,10.0,Łódź,JavaScript,mid,16000.0,25000.0,,,2023,10
DNA Technology,10.0,Remote,JavaScript,senior,16000.0,23000.0,22050.0,31920.0,2023,10
Beatport,100.0,Łódź,Ruby,mid,,,23820.0,26460.0,2023,10
EngineArch,,Łódź,Ruby,mid,,,8000.0,16000.0,2023,10
DataArt,1000.0,Remote,Python,senior,,,23500.0,28000.0,2023,10
Reply Polska,10000.0,Łódź,Java,mid,10000.0,20000.0,,,2023,10
DataArt,1000.0,Remote,Scala,senior,,,25000.0,28000.0,2023,10
Harman Connected Services,,Łódź,C/C++,mid,10000.0,19000.0,13300.0,25300.0,2023,10
IT LeasingTeam,10.0,Remote,JavaScript,senior,,,21840.0,25200.0,2023,10
IT LeasingTeam,10.0,Warszawa,JavaScript,senior,,,21840.0,25200.0,2023,10
JellyTech,10.0,Remote,Ruby,senior,,,21000.0,27500.0,2023,10
JellyTech,10.0,Remote,C#,senior,,,18000.0,24000.0,2023,10
VOLT TECHNOLOGIES sp. z o.o.,,Warszawa,Golang,senior,21500.0,25800.0,25000.0,30000.0,2023,10
MUSCODE sp. z o.o.,,Poznań,PHP,mid,,,8000.0,13000.0,2023,10
XPERI Poland,,Remote,Mobile,senior,16000.0,22000.0,20000.0,25000.0,2023,10
AXA Avanssur SA Oddział II w Polsce,,Remote,C#,junior,7000.0,11500.0,10080.0,17640.0,2023,10
AXA Avanssur SA Oddział II w Polsce,,Warszawa,C#,junior,7000.0,11500.0,10080.0,17640.0,2023,10
AXA Avanssur SA Oddział II w Polsce,,Warszawa,JavaScript,mid,16000.0,18500.0,21840.0,26880.0,2023,10
VOLT TECHNOLOGIES sp. z o.o.,,Warszawa,PHP,senior,12900.0,22400.0,15000.0,26000.0,2023,10
BCF Software Sp. z o.o.,,Remote,C/C++,senior,9000.0,12000.0,15120.0,18480.0,2023,10
BCF Software Sp. z o.o.,,Warszawa,C/C++,senior,9000.0,12000.0,15120.0,18480.0,2023,10
BLUE energy Sp. z o.o.,,Poznań,Java,mid,,,8000.0,15000.0,2023,10
Astec IT Services sp. z o.o.,,Remote,Java,senior,17500.0,23500.0,23520.0,31920.0,2023,10
Astec IT Services sp. z o.o.,,Remote,Java,mid,12000.0,16000.0,16800.0,21840.0,2023,10
BCF Software Sp. z o.o.,,Wrocław,Java,mid,7000.0,12000.0,11760.0,18480.0,2023,10
Oakfusion Sp. z o.o.,,Remote,Golang,senior,,,21500.0,27000.0,2023,10
Oakfusion Sp. z o.o.,,Wrocław,Golang,senior,,,21500.0,27000.0,2023,10
CHABRE IT SERVICES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,Python,mid,,,18480.0,18480.0,2023,10
CHABRE IT SERVICES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Warszawa,Python,mid,,,18480.0,18480.0,2023,10
CHABRE IT SERVICES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,JavaScript,senior,,,26880.0,26880.0,2023,10
CHABRE IT SERVICES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,Mobile,senior,,,28560.0,28560.0,2023,10
CHABRE IT SERVICES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Warszawa,Mobile,senior,,,28560.0,28560.0,2023,10
Astec IT Services sp. z o.o.,,Remote,Mobile,senior,16000.0,23000.0,21840.0,31080.0,2023,10
Astec IT Services sp. z o.o.,,Remote,Python,senior,16250.0,19500.0,21840.0,26880.0,2023,10
Astec IT Services sp. z o.o.,,Remote,Python,mid,10500.0,16000.0,16800.0,24360.0,2023,10
RPO Partners Sp. z o.o.,,Gdańsk,JavaScript,mid,12000.0,17000.0,13000.0,21000.0,2023,10
Ligo Headhunters,100.0,Warszawa,PHP,senior,17600.0,22400.0,20500.0,26000.0,2023,10
Cyclad,100.0,Remote,Java,mid,,,16800.0,22680.0,2023,10
Cyclad,100.0,Wrocław,Java,mid,,,16800.0,22680.0,2023,10
HAYS Poland,100.0,Katowice,Java,senior,18500.0,20500.0,,,2023,10
Prime Engineering Poland,1000.0,Remote,Java,mid,,,18000.0,23000.0,2023,10
Prime Engineering Poland,1000.0,Warszawa,Java,mid,,,18000.0,23000.0,2023,10
Prime Engineering Poland,1000.0,Remote,JavaScript,senior,,,20000.0,26000.0,2023,10
Prime Engineering Poland,1000.0,Warszawa,JavaScript,senior,,,20000.0,26000.0,2023,10
1dea Kośnik Sp. k.,,Remote,JavaScript,senior,,,18000.0,23500.0,2023,10
BCF Software Sp. z o.o.,,Remote,Python,expert,,,16800.0,20160.0,2023,10
BCF Software Sp. z o.o.,,Warszawa,C#,senior,,,20160.0,23520.0,2023,10
BCF Software Sp. z o.o.,,Wrocław,Python,senior,,,16800.0,21840.0,2023,10
1dea Kośnik Sp. k.,,Remote,Python,senior,19000.0,23000.0,,,2023,10
